"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"151","2162","200","12","1","0","0.3","0.9","14.97","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","97.31000000000003","5.99","5.145","0","0","0","0","100","0.16373929736705173","0.03204387052816462","53292.18780984284","55530.44709999998","178883.25","0","0","0.4865499999999997","0.2905904533149514","0.5596875","0","0.6048223101538329","0.16373929736705173","0.48655000000000004","0.2905904533149515"
"152","1359","200","12","1","0","0.3","0.9","17.37","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","103.21999999999997","6.085","5.235","0","0","0","0","100","0.1664532683163722","0.04002077715003545","40089.38324292245","38284.48009999997","132974.79484375013","19938.544843749994","0","0.5161000000000002","0.3095072920289529","0.6287656250000001","0","0.5567424250299015","0.16645326831637217","0.5161","0.3095072920289527"
"149","3000","200","12","1","0","0.3","0.9","3.96","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.76000000000005","6.255","4.79","0.5436703124999999","0.14327586454268773","71","27.500000000000004","1.5","0.5589302370807724","0.20051522977785696","46329.45782044092","53985.86360000008","322646.89203124936","41032.39203125001","0","0.5138000000000001","0.2915399418406374","0.6170580078125001","0.4996125000000003","0.602344322579416","0.5589302370807724","0.5138000000000001","0.2915399418406374"
"147","3000","200","12","1","0","0.3","0.9","3.89","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.68999999999998","5.89","6.205","0.57","0.0973825152240216","91.5","7.000000000000001","1.5","0.7251498162755553","0.17471558219094824","37324.6895491598","45438.72549999992","339668.25","0","172387.06233503754","0.5084500000000002","0.287407573082768","0.675","0.49646250000000003","0.7251527770583807","0.5538488176250126","0.5084499999999996","4.452036136345021E-16"
"142","3000","200","12","1","0","0.3","0.9","8.7","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.58000000000007","6.965","4.965","0.4753125","0.21339207337350483","69.5","11.5","19","0.5545607290332598","0.15730264463401944","47695.91989641996","55893.66240000001","287514","0","11159.168844127931","0.49790000000000023","0.2986327133577921","0.571875","0.4415625","0.6200704976441881","0.5545404699544066","0.49790000000000006","0.2759022273681875"
"145","3000","200","12","1","0","0.3","0.9","10.35","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.45000000000006","5.95","4.79","0.3290625","0.23439666985249547","33.5","24","42.5","0.23687813945991446","0.1509115049452767","73197.3336656782","79035.74560000013","254829.75","0","7889.051752613419","0.48224999999999985","0.2914880165960436","0.5653125","0.3140625","0.5243789930986013","0.23687813945991443","0.48224999999999973","0.2820245267698338"
"155","1663","200","12","1","0","0.3","0.9","19.61","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.06000000000006","6.095","5.54","0","0","0","0","100","0.1517962358926352","0.049700714471294136","41413.28998600594","42110.215299999894","144968.25","0","0","0.5153","0.281349779620426","0.5896875","0","0.6553782250175554","0.15179623589263516","0.5153","0.2813497796204259"
"158","797","200","12","1","0","0.3","0.9","29.63","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","95.71000000000008","6.42","4.73","0.0084375","0.038967063063167176","0","0","100","0.17387287002377463","0.027848173182316673","22305.278046145282","21232.035100000023","71904.1537597656","9408.153759765626","0","0.4785500000000002","0.2858407285719667","0.6045126953125001","0.0084375","0.6201809003346792","0.1738728700237746","0.4785499999999998","0.28584072857196674"
"154","2678","200","12","1","0","0.3","0.9","14.27","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.51000000000005","6.42","4.535","0","0","0","0","100","0.15536087564581283","0.049127292583910416","66145.23367863311","69179.32139999997","235121.25","0","159045.99384524452","0.5075500000000001","0.2970601304543031","0.586875","0","0.6219899873435123","0.15536087564581283","0.5075499999999991","1.2243099374948809E-15"
"146","3000","200","12","1","0","0.3","0.9","6.47","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","100.71999999999998","5.975","5.01","0.5015625","0.20152113707297775","69.5","17.5","13","0.6893469764140079","0.18858320454382654","30895.82559239529","38822.62759999986","295423.5","0","14488.185487958262","0.5035999999999997","0.28517127005771753","0.58125","0.4584375","0.6894604466950969","0.6592887367015571","0.5035999999999998","0.24055727590314238"
"157","1396","200","12","1","0","0.3","0.9","20.67","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","94.22999999999999","5.955","5.015","0","0","0","0","100","0.16069567966153078","0.04333207809217656","35408.12071571134","35524.19860000002","113795.25","0","3039.6749934397385","0.4711500000000002","0.279880048786159","0.5803125","0","0.611479772808678","0.16069567966153078","0.47115","0.279880048786159"
"163","842","200","12","1","0","0.3","0.9","26.37","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.08000000000001","6.405","5.435","0","0","0","0","100","0.17286006651287653","0.03346007981134345","26461.866022715247","24733.97509999999","80938.37091796874","10871.120917968741","0","0.5104","0.29385300396575587","0.6230627441406249","0","0.5624164759837802","0.17286006651287653","0.5103999999999997","0.2938530039657558"
"156","3000","200","12","1","0","0.3","0.9","4.94","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","100.25999999999993","5.825","4.69","0.46875","0.24723661179334924","67","10","23","0.6040928235111221","0.18487655093088828","43857.8288663179","51446.62130000014","272076.75","0","0","0.5012999999999999","0.29997874296549043","0.526875","0.4228125","0.604129207520676","0.520577188833729","0.5012999999999996","0.29997874296549054"
"162","1070","200","12","1","0","0.3","0.9","24.55","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100.28000000000007","6.345","4.47","0.009375","0.04096722399932718","0","0","100","0.1655614266551503","0.03474200908190684","30630.36760625602","27499.07229999997","93127.91516601559","12646.165166015611","0","0.5014000000000002","0.2854249058586551","0.617650390625","0.009375","0.6108505704531889","0.16556142665515025","0.5014","0.2854249058586551"
"164","823","200","12","1","0","0.3","0.9","25.25","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","109.36000000000007","6.57","5.01","0","0","0","0","100","0.17239708275480267","0.028848335194624465","26935.781430328578","26666.20250000001","78305.25","0","46632.56214507964","0.5468","0.2836530544104574","0.6290625","0","0.5032724947498268","0.1723970827548027","0.5468000000000013","1.3356108409035063E-15"
"167","1147","200","12","1","0","0.3","0.9","24.17","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.88999999999996","5.855","4.58","0","0","0","0","100","0.16255505941807155","0.03659214608947005","27741.10194256305","28259.698000000026","91471.5","0","0","0.5144499999999996","0.29051452795819666","0.5484375","0","0.6138185526563769","0.16255505941807155","0.5144500000000002","0.2905145279581967"
"159","3000","200","12","1","0","0.3","0.9","2.15","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","94.43999999999997","6.345","4.8","0.534375","0.15585691761626833","78.5","14.499999999999998","7.000000000000001","0.859920124745993","0.07812228003117475","28958.039949482674","38241.1872999999","313857.75","0","171229.66212417424","0.47220000000000006","0.2854779295168122","0.590625","0.48","0.8599201247459928","0.6086834240407287","0.4722000000000008","7.791063238603787E-16"
"161","1945","200","12","1","0","0.3","0.9","14.88","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","98.71000000000006","6.075","5.615","0","0","0","0","100","0.14736662745599352","0.045895096604086","50726.124883486664","52420.06779999993","158508","0","5067.538561809368","0.4935500000000001","0.29664098989253346","0.5840625","0","0.5132642630377825","0.1473666274559935","0.4935499999999999","0.29664098989253335"
"165","2002","200","12","1","0","0.3","0.9","17.33","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","97.97999999999996","6.02","5.52","0","0","0","0","100","0.15826846536436415","0.04963006183644272","48325.85571138922","49540.677399999935","170342.25","0","0","0.4898999999999998","0.2859858906453974","0.564375","0","0.675927597068561","0.15826846536436417","0.4899000000000002","0.2859858906453975"
"153","3000","200","12","1","0","0.3","0.9","0.84","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","93.77","6.4","5.955","0.5371875","0.19775132496745","73.5","16.5","10","0.9410577806550499","0.06448083036088388","12550.907286501732","23600.516699999942","303158.25","0","13805.570645539592","0.46884999999999977","0.2927914130533697","0.5971875","0.465","0.9410577806550499","0.7333796217279377","0.4688499999999998","0.24903171811656613"
"170","945","200","12","1","0","0.3","0.9","22.33","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","95.73999999999997","6.045","5.7","0","0","0","0","100","0.16403124627934892","0.02430136578830437","27320.518891792784","24869.108299999996","84947.00804931633","12673.258049316415","0","0.47870000000000035","0.3064569944498513","0.60619609375","0","0.518575019788012","0.16403124627934892","0.47870000000000007","0.3064569944498513"
"168","1182","200","12","1","0","0.3","0.9","23.24","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","94.72999999999999","6.09","5.015","0","0","0","0","100","0.17223276238405494","0.02505437982605233","30838.24834660038","31223.858599999974","96153.75","0","3920.5784913901266","0.4736499999999997","0.2851591770948411","0.5775","0","0.6212650762680171","0.17223276238405494","0.4736499999999997","0.2851591770948413"
"169","1728","200","12","1","0","0.3","0.9","18.42","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","98.27999999999993","6.06","4.93","0","0","0","0","100","0.16136407917193682","0.048203008637123734","42659.68710224678","43858.038199999995","145170.75","0","0","0.49139999999999984","0.28498265838097847","0.5559375","0","0.6621926459045263","0.16136407917193685","0.4914","0.2849826583809785"
"172","908","200","12","1","0","0.3","0.9","29.68","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.13999999999999","6.34","4.83","0","0","0","0","100","0.15022192548722899","0.043891259780368896","24816.201774228946","24017.6996","78090.75","0","53720.75171985625","0.4907000000000001","0.2961452685769308","0.5971875","0","0.5779246570406192","0.15022192548722896","0.4907000000000004","3.339027102258766E-16"
"166","3000","200","12","1","0","0.3","0.9","9.35","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","101.04","6.52","5.47","0.405","0.24395647420499536","52.5","17.5","30","0.31754144110399324","0.17260769014692753","62753.61796454955","69550.69540000017","266635.5","0","0","0.5052000000000001","0.3018351908112443","0.55125","0.375","0.6103294985682871","0.3175414411039932","0.5051999999999999","0.30183519081124427"
"160","3000","200","12","1","0","0.3","0.9","11.12","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.90000000000005","6.695","5.74","0.4134375","0.22735692357444534","53.5","18.5","28.000000000000004","0.33097565402177553","0.1863145629936595","69023.96585829217","76009.20990000009","290112.75","0","14421.03324895392","0.5194999999999999","0.2908724530092151","0.601875","0.399375","0.5632151434280513","0.3309756540217755","0.5195000000000003","0.2672038254343002"
"178","1292","200","12","1","0","0.3","0.9","20.44","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.78000000000006","6.2","4.855","0.009375","0.04096722399932714","0","0","100","0.12290918120502047","0.030314538865899864","32647.434741456786","27683.270800000028","86142.26664062492","10804.766640624994","0","0.5139","0.3022907349592625","0.6066980468750001","0.009375","0.49109851270239857","0.12290918120502047","0.5138999999999999","0.3022907349592625"
